AlphaCore_CAGR,balanced_60_40_CAGR,CAGR_spread,AlphaCore_Sharpe,balanced_60_40_Sharpe,Sharpe_spread,AlphaCore_max_drawdown,balanced_60_40_max_drawdown,drawdown_improvement
0.046999196962198564,0.008922307010782005,0.03807688995141656,0.4259701643258875,0.016507694227291144,0.4094624700985964,-0.17486588849002127,-0.3646051330778628,0.18973924458784153
0.07010902794807827,0.06420592463205499,0.005903103316023284,0.6512282060793473,0.5100808778739876,0.1411473282053597,-0.22746361358450218,-0.27557011234185447,0.04810649875735229
0.0883239458724856,0.09122325012944366,-0.0028993042569580574,0.8297200150302732,0.8141826827958548,0.015537332234418333,-0.2460123958738909,-0.2764915561357326,0.03047916026184172
0.07679404808315127,0.07891739893362693,-0.002123350850475658,0.7865856592233393,0.6926822744930899,0.0939033847302494,-0.23975711675009792,-0.2653732999160332,0.02561618316593528
0.07794310865428278,0.09366795802758365,-0.015724849373300875,0.7048898957921897,0.6721748471036311,0.03271504868855868,-0.14156910684875612,-0.23606045363936756,0.09449134679061144
0.05792539161018495,0.05461105054268045,0.0033143410675045004,0.5672895817007484,0.4143907407516702,0.15289884094907819,-0.18873183881588362,-0.30380661837823875,0.11507477956235512
0.06946290188639104,0.06389197342732311,0.005570928459067925,0.7118915355464135,0.5237314454113008,0.1881600901351127,-0.13816714087217719,-0.32869180583468216,0.19052466496250497
0.08928737248224605,0.07687481940015317,0.012412553082092881,0.9814875502532214,0.6280230478629873,0.3534645023902341,-0.14910850284339094,-0.2653732999160331,0.11626479707264215
0.1020655553231129,0.09050531584750221,0.01156023947561069,1.0393941799159678,0.8138557848893376,0.2255383950266302,-0.16531630705678824,-0.5470752134100952,0.381758906353307
0.07296564549676376,0.06756261787308437,0.005403027623679391,0.7226567754946674,0.5623524344842019,0.16030434101046553,-0.16797614196230704,-0.36418957780322014,0.1962134358409131
0.06370414388247037,0.05171898454228119,0.011985159340189178,0.6472857080077995,0.43760799313593685,0.20967771487186265,-0.18203500750599655,-0.42919864529690765,0.2471636377909111
0.06883641518769901,0.0460868304923534,0.022749584695345604,0.6412066759386714,0.33758902323674517,0.30361765270192625,-0.13788994008868027,-0.3604579785610187,0.22256803847233841
0.04958319781969456,0.06187089764972176,-0.012287699830027199,0.4209924378591556,0.4879968898545528,-0.06700445199539723,-0.1984592342653655,-0.352567627826169,0.15410839356080352
0.0710459544101536,0.07804864606685613,-0.007002691656702531,0.7738644891762826,0.7297580621439479,0.044106427032334694,-0.19628359898813408,-0.2654576039357569,0.06917400494762282
0.10616611755256211,0.08211372324509214,0.02405239430746997,1.1124779244473118,0.6858176513233236,0.42666027312398813,-0.08673439697654195,-0.30985682231653777,0.22312242533999582
0.09008545150761549,0.0743407956395572,0.015744655868058288,0.8940812183693265,0.6130071691066383,0.2810740492626882,-0.17969719326560862,-0.29691385701733763,0.11721666375172901
0.07694298128100119,0.11593764167721776,-0.038994660396216574,0.733729927470385,1.1704073009070581,-0.4366773734366731,-0.1192086667546034,-0.08205775940867843,-0.037150907345924966
0.10803218984429752,0.051401751252554195,0.056630438591743326,1.1262584923727366,0.36361822265540317,0.7626402697173333,-0.14786592922195618,-0.3219126049350315,0.1740466757130753
0.09125644807365818,0.10861410631825552,-0.01735765824459734,0.8194541317652444,0.9304132231409972,-0.11095909137575277,-0.11147795918900627,-0.268198898425438,0.1567209392364317
0.06736478810506252,0.07883275963084513,-0.011467971525782605,0.6650732419965849,0.66315028933874,0.001922952657844923,-0.14910850284339072,-0.2731952212224995,0.12408671837910878
0.08472079641346841,0.0537513056729193,0.03096949074054911,0.764476691597419,0.3614110582816406,0.40306563331577844,-0.11891598110959356,-0.3358708872720111,0.21695490616241753
0.09705752033034853,0.09076974025841844,0.006287780071930094,0.9861610820652749,0.7855685470370787,0.20059253502819618,-0.08970106690671797,-0.3090021558372277,0.2193010889305097
0.0506944980788786,0.0646590590934788,-0.013964561014600196,0.3922511451553589,0.46570138804533334,-0.07345024288997443,-0.2174843496186285,-0.2969138570173375,0.07942950739870902
0.061480203651428145,0.049024289559240763,0.012455914092187381,0.5649536208017579,0.35349088898075054,0.2114627318210074,-0.16048506325559164,-0.32085800626755756,0.16037294301196592
0.05959251012769862,0.0734052375204306,-0.013812727392731983,0.5471178342168638,0.5886297583352998,-0.04151192411843607,-0.11147795918900605,-0.2969138570173373,0.18543589782833125
0.10138551821777653,0.11718844790354455,-0.01580292968576802,0.9202701471095281,1.0313026259032765,-0.11103247879374833,-0.11778945511502104,-0.2969138570173375,0.1791244019023165
0.08585353594089562,0.09762457593980733,-0.011771039998911714,0.8492944681134181,0.8242642028933483,0.02503026522006979,-0.1299379528983533,-0.16161431537703153,0.03167636247867822
0.10952620932238633,0.05261539719026476,0.05691081213212157,1.0924983298808526,0.34431894088457626,0.7481793889962763,-0.07066983332755317,-0.5215747635930865,0.45090493026553335
0.05803054131683383,0.07548436180939722,-0.017453820492563388,0.48293768840237455,0.5238374820214596,-0.04089979361908508,-0.1896206081513726,-0.24662126619708735,0.05700065804571475
0.0813181817506552,0.09303147647359067,-0.011713294722935474,0.833119146516629,0.8672479357593359,-0.0341287892427069,-0.24999441386739774,-0.2004603332806114,-0.04953408058678632
0.07204325322216687,0.09017920860847806,-0.018135955386311187,0.6996720941404044,0.7829959986273831,-0.08332390448697868,-0.14447203901515104,-0.16050969843743657,0.016037659422285522
0.09196149488365224,0.09018307390412494,0.0017784209795272954,0.849799293613723,0.7208384912146801,0.12896080239904284,-0.1605070103134556,-0.21552528491896827,0.055018274605512674
0.06786788492812668,0.05110021741655579,0.016767667511570883,0.5903254297905723,0.34365145751430487,0.24667397227626747,-0.2864391043571014,-0.26877647190446396,-0.01766263245263744
0.09090126776882457,0.05206092052971689,0.038840347239107675,0.8830207571217703,0.4236619154226949,0.4593588416990754,-0.10330531583258351,-0.31405976879222675,0.21075445295964323
0.055258102974431234,0.034030947821023894,0.02122715515340734,0.48362258844094275,0.20418294012882743,0.2794396483121153,-0.2364939160141798,-0.49424741173554243,0.25775349572136264
0.11263647715068825,0.09841623460606974,0.014220242544618511,1.231580392482817,0.8618014891613894,0.3697789033214276,-0.16050701031345527,-0.2699667299204255,0.10945971960697021
0.10081041695604132,0.11009795924572674,-0.009287542289685424,0.9381382183224846,0.9435986036802236,-0.005460385357739073,-0.2016275293929397,-0.2653732999160333,0.0637457705230936
0.06659474873268079,0.043514086772357574,0.023080661960323212,0.576923147247044,0.2644824205461841,0.31244072670085987,-0.13866484168277127,-0.3669030005181123,0.22823815883534104
0.08220533977259348,0.04571676677668424,0.03648857299590924,0.7747340220179288,0.2943333099557145,0.48040071206221435,-0.1662860624187814,-0.2969138570173374,0.130627794598556
0.06683778660592288,0.07414216996764345,-0.007304383361720568,0.5242724649197572,0.4731154534928358,0.05115701142692142,-0.17884157319222782,-0.3472406376711812,0.16839906447895336
0.08419312510541221,0.09804943819011225,-0.013856313084700034,0.7655657663902659,0.7265095739079523,0.03905619248231351,-0.08592666899351364,-0.1150201913025024,0.029093522308988762
0.07425889579871314,0.057343135268836276,0.016915760529876867,0.6447575616239565,0.3871917406234541,0.2575658210005024,-0.1506348980970056,-0.4147351376140135,0.2641002395170079
0.08018844802089187,0.07464488130157321,0.00554356671931866,0.7254076381183837,0.6143423343491193,0.11106530376926438,-0.11228252806110739,-0.2450563195559663,0.1327737914948589
0.05020735723154668,0.06022363884058746,-0.010016281609040778,0.46270011207141304,0.5079730590603403,-0.045272946988927254,-0.17908670965592077,-0.3487508473737161,0.16966413771779532
0.10210596530664051,0.10111720600756668,0.000988759299073827,1.1323903985617714,0.9979946071966436,0.1343957913651278,-0.13752829734027872,-0.1897924245158763,0.052264127175597586
0.05617210377578363,0.0651329336773836,-0.008960829901599965,0.500891754322505,0.48493012636339217,0.015961627959112823,-0.23660400376924817,-0.2913330900800982,0.05472908631085005
0.09376726517500034,0.0774266384992921,0.016340626675708236,1.0042843051465842,0.7472878938785074,0.2569964112680768,-0.11488918035356932,-0.2706148567142228,0.1557256763606535
0.09657321221155124,0.09526470639336582,0.0013085058181854237,1.038086496584316,0.8517210621270124,0.18636543445730358,-0.13178156846973021,-0.2678837114488877,0.13610214297915746
0.1061159913175862,0.07306951373333326,0.03304647758425294,1.1160018528690738,0.5655369417706201,0.5504649110984537,-0.07525387716984344,-0.3081809832915031,0.23292710612165968
0.10870337342379899,0.10844536128332516,0.0002580121404738289,1.101006530203967,1.0415906272968476,0.05941590290711951,-0.10219410642545645,-0.16490191446745806,0.0627078080420016
0.08841493924402188,0.07832971545024114,0.01008522379378074,0.8934625188711735,0.7210207200354513,0.1724417988357222,-0.20249757562246684,-0.3159533449199222,0.11345576929745538
0.07887487696547213,0.10705789790454245,-0.028183020939070325,0.6998038619734714,0.9427483110375809,-0.2429444490641095,-0.13040568901007876,-0.19769120131902718,0.06728551230894841
0.07595416570362334,0.08764060746538083,-0.011686441761757482,0.7117608366143054,0.8181927903525595,-0.10643195373825409,-0.1787273814957432,-0.11489416981116074,-0.06383321168458245
0.0775670252500551,0.08924315245430559,-0.011676127204250486,0.7786589114414376,0.7489295095216343,0.029729401919803333,-0.11147795918900627,-0.19703524974077824,0.08555729055177197
0.11521947369198893,0.10069469926283259,0.01452477442915634,1.1909925968160795,0.9844658025057965,0.20652679431028298,-0.15908935622546838,-0.2374861831441435,0.07839682691867511
0.08389071079396304,0.07508692221878976,0.008803788575173277,0.7936248550653141,0.6326457897584998,0.16097906530681427,-0.11751453764466091,-0.31402666885486064,0.19651213121019973
0.07766773596959431,0.10637394736972139,-0.02870621140012708,0.7771100729648636,1.072863426906505,-0.2957533539416414,-0.1460998205604952,-0.12197538354082738,-0.02412443701966782
0.05091612787540756,0.053110386901192186,-0.0021942590257846284,0.3889860962334998,0.3419778802246671,0.047008216008832704,-0.2851757610925688,-0.3574798483562711,0.0723040872637023
0.075242349222151,0.07398954967775362,0.0012527995443973872,0.7087206528535213,0.5596488267959537,0.14907182605756752,-0.0954680540396673,-0.2969138570173373,0.20144580297767
0.0657661378504526,0.0538315660566866,0.011934571793766002,0.6377233469200319,0.3911477846169477,0.24657556230308414,-0.1491085028433906,-0.2894528889754574,0.1403443861320668
0.09015824668601313,0.06570424881474701,0.02445399787126612,0.823037790869931,0.4556089067799001,0.3674288840900309,-0.17266342318182293,-0.29691385701733763,0.1242504338355147
0.06631574734530421,0.06155777322053946,0.004757974124764752,0.6226975835062466,0.4863627712033999,0.13633481230284672,-0.14664732235071987,-0.30668395604788723,0.16003663369716736
0.08171392293916524,0.08006285235996402,0.0016510705792012192,0.8048493715667627,0.6611540446907188,0.14369532687604392,-0.18094073584588455,-0.3015004713414058,0.12055973549552124
0.0945744178424468,0.08040791379765433,0.014166504044792472,0.9500727133306281,0.6537727713364523,0.29629994199417586,-0.14910850284339072,-0.26710620069973434,0.11799769785634362
0.10972180146194255,0.08202461631959612,0.027697185142346425,1.0820329172611325,0.7310750211880087,0.3509578960731238,-0.11147795918900605,-0.31919608124653875,0.2077181220575327
0.0955939001580608,0.10679131549439114,-0.01119741533633034,0.9870967292382117,1.192156631058078,-0.20505990181986633,-0.11228252806110728,-0.11489416981116074,0.0026116417500534617
0.08724897083445549,0.10998963537314554,-0.02274066453869006,0.9102806479410785,1.123716110356971,-0.2134354624158925,-0.15481477356931495,-0.1150201913025024,-0.03979458226681254
0.06471100843463673,0.08007920572975546,-0.015368197295118735,0.5711588201174064,0.578166981332358,-0.007008161214951625,-0.24358599341798248,-0.25107970185353934,0.007493708435556856
0.07064924921971527,0.06416370202426402,0.006485547195451247,0.6706827140347867,0.5237935653230579,0.14688914871172887,-0.16656180579494895,-0.2635507397777689,0.09698893398281994
0.06189235610499533,0.02320556874396873,0.0386867873610266,0.5428763998201152,0.06959722025423087,0.4732791795658843,-0.14910850284339083,-0.3181695659930359,0.16906106314964509
0.0712091643920898,0.07409312178187655,-0.002883957389786751,0.7282672360999228,0.6486489973165902,0.07961823878333263,-0.1881201834695846,-0.29880968323039026,0.11068949976080567
0.069039925927181,0.09478401925141111,-0.02574409332423011,0.7645738630914083,0.9365869447940129,-0.17201308170260465,-0.23518350070290572,-0.2116350853089295,-0.02354841539397623
0.07380804680397102,0.08552635875673475,-0.011718311952763738,0.6811887844808417,0.7498822415793901,-0.06869345709854835,-0.16267099403405594,-0.2398285616297613,0.07715756759570536
0.07486073862960452,0.07594028025461563,-0.0010795416250111156,0.6882915504841024,0.5803240858933482,0.10796746459075424,-0.12041995029912134,-0.2969138570173374,0.17649390671821608
0.06529716757656079,0.08503061222704611,-0.01973344465048532,0.5800685057582252,0.6915600546138767,-0.11149154885565149,-0.14987902265579878,-0.2004603332806113,0.050581310624812525
0.10210818755834317,0.10130377028016313,0.0008044172781800363,1.1240882343471565,0.9594459537124729,0.16464228063468367,-0.087421902704652,-0.3001988472398961,0.2127769445352441
0.09545966596558819,0.07793671684282732,0.017522949122760867,0.8774572134817634,0.5723047057113375,0.3051525077704259,-0.23070019917453444,-0.3342467534005077,0.10354655422597325
0.08639222876710195,0.06144849305062783,0.024943735716474125,0.82601756387513,0.4523744628103509,0.37364310106477916,-0.13786515190603954,-0.26822836408864204,0.1303632121826025
0.08321446251165954,0.09840670690049258,-0.015192244388833043,0.7424802507686924,0.8192930929305206,-0.07681284216182815,-0.13510786637748906,-0.2448709521096596,0.10976308573217053
0.08145189710321454,0.08580733273587082,-0.004355435632656279,0.8429455901172457,0.8280554977957549,0.014890092321490744,-0.16191239121841117,-0.19380031981100154,0.031887928592590375
0.09645144071371359,0.06948564016007697,0.02696580055363662,0.982947420648079,0.5508613092038517,0.43208611144422737,-0.14786592922195618,-0.36116270928022287,0.2132967800582667
0.1032712806213476,0.10320894718854512,6.233343280248604e-05,1.026641570748716,0.9344233868877747,0.09221818386094127,-0.15031927968356196,-0.23058372514498604,0.08026444546142408
0.05275277540015311,0.0369736620476977,0.01577911335245541,0.4303694284119385,0.2155028004528259,0.21486662795911257,-0.21663845762345202,-0.42975651887117916,0.21311806124772714
0.0858842895922749,0.10637743387806342,-0.020493144285788523,0.856799541106238,1.0792730694931478,-0.2224735283869098,-0.11229141206780224,-0.1102841196983998,-0.002007292369402447
0.12624487543142782,0.10450998011818746,0.021734895313240354,1.296635110464663,1.0282802082365643,0.26835490222809866,-0.14258050523502463,-0.3670330062448667,0.22445250100984204
0.05107461501060229,0.06292345585933945,-0.011848840848737163,0.5110485434968244,0.5667881063370105,-0.05573956284018611,-0.18939289428102202,-0.2656538413596857,0.07626094707866371
0.06672735857514156,0.045267056869211064,0.021460301705930496,0.6671220770098815,0.31578567437839805,0.3513364026314834,-0.14786592922195618,-0.3090667537725116,0.1612008245505554
0.09021745613401144,0.07169016823590235,0.01852728789810909,0.8494358497549931,0.5953833165305105,0.2540525332244826,-0.11217202497617784,-0.29579294042881676,0.18362091545263892
0.09472419529391196,0.06344380977048325,0.03128038552342871,0.936752492645223,0.5454986725584186,0.3912538200868044,-0.12054319230484711,-0.29968843678526436,0.17914524448041724
0.07228305092117693,0.03997922565865619,0.032303825262520736,0.6437464732986783,0.2801804188666324,0.36356605443204587,-0.1571025105203233,-0.2653732999160332,0.10827078939570989
0.14476379157840724,0.1322979848956729,0.012465806682734337,1.5363584256799043,1.3304099682709103,0.20594845740899403,-0.11147795918900605,-0.21552528491896816,0.10404732572996211
0.06441730205750629,0.05603192418721048,0.008385377870295807,0.6542339961209677,0.47136297237166735,0.1828710237493003,-0.1658919001292798,-0.2653732999160333,0.09948139978675352
0.10111556164359947,0.12757175978943192,-0.026456198145832444,0.9198323741955899,1.1260473222104355,-0.20621494801484552,-0.11805718440764223,-0.26717290279139017,0.14911571838374793
0.09177657988166255,0.12248214135102509,-0.03070556146936254,0.8365604527760095,1.0058828333390868,-0.16932238056307725,-0.11147795918900616,-0.12197538354082738,0.010497424351821216
0.08049003492247886,0.07856385017165923,0.0019261847508196261,0.7964923678705204,0.629335612722981,0.16715675514753936,-0.1703453958013822,-0.20337697799393084,0.03303158219254865
